id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
159,-100,-120.0,40,2.25,12.5,-83.43,13.3964,-100,78.47,25.83,1.197339,0.78239,4.6276,0.1143
160,-100,-120.0,40,2.25,13.0,-83.75,13.5537,-100,76.97,27.64,1.109791,0.670899,3.7176,0.1853
161,-100,-120.0,40,2.25,13.5,-83.49,13.9002,-100,77.33,27.21,1.165237,0.780661,5.6764,0.1317
162,-100,-120.0,40,2.25,14.0,-83.09,14.2662,-100,78.12,26.26,1.238551,0.744232,3.9843,0.1452
163,-100,-120.0,40,2.5,1.0,-83.97,9.1998,-99,77.38,27.15,1.151353,0.663592,3.1048,0.1857
164,-100,-120.0,40,2.5,1.5,-83.76,9.7716,-100,78.04,26.36,1.178558,0.690577,3.0826,0.1741
165,-100,-120.0,40,2.5,2.0,-84.28,9.8677,-100,77.46,27.05,1.19495,0.769935,5.4221,0.1382
167,-100,-120.0,40,2.5,3.0,-84.3,10.197,-100,77.18,27.38,1.170168,0.739783,5.0129,0.1451
166,-100,-120.0,40,2.5,2.5,-84.32,10.1177,-100,77.89,26.54,1.188956,0.731839,3.9628,0.1431
168,-100,-120.0,40,2.5,3.5,-84.07,10.4168,-100,77.1,27.48,1.120293,0.717611,4.3112,0.1447
169,-100,-120.0,40,2.5,4.0,-84.41,10.2758,-100,78.57,25.71,1.230171,0.766197,4.2678,0.1551
170,-100,-120.0,40,2.5,4.5,-83.55,10.4089,-100,77.45,27.06,1.139903,0.71278,4.1617,0.1778
171,-100,-120.0,40,2.5,5.0,-83.86,10.749,-100,77.62,26.86,1.136986,0.740235,4.902,0.1191
172,-100,-120.0,40,2.5,5.5,-84.01,10.5575,-100,78.26,26.08,1.229368,0.751806,3.8238,0.138
173,-100,-120.0,40,2.5,6.0,-84.07,10.6753,-100,78.53,25.76,1.201853,0.702221,3.0526,0.1463
174,-100,-120.0,40,2.5,6.5,-83.52,11.0451,-100,77.05,27.54,1.066632,0.685741,3.901,0.1242
