id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
672,-100,-50.0,50.0,2.0,10.0,-65.86,86.64,10.69,1.1602
674,-100,-50.0,50.0,2.5,2.5,-56.7033,86.95,10.44,0.8502
675,-100,-50.0,50.0,2.5,4.0,-54.0767,60.35,31.72,0.5601
676,-100,-50.0,50.0,2.5,5.5,-57.4633,79.26,16.59,1.3269
677,-100,-50.0,50.0,2.5,7.0,-59.4333,74.67,20.27,0.7292
678,-100,-50.0,50.0,2.5,8.5,-57.35,64.4,28.48,0.5778
679,-100,-50.0,50.0,2.5,10.0,-60.7367,71.87,22.51,1.1817
681,-100,-50.0,50.0,3.0,2.5,-47.8933,51.28,38.98,0.3895
680,-100,-50.0,50.0,3.0,1.0,-49.8133,55.32,35.75,0.456
682,-100,-50.0,50.0,3.0,4.0,-50.4,54.84,36.13,0.518
683,-100,-50.0,50.0,3.0,5.5,-48.9,50.83,39.33,0.4806
684,-100,-50.0,50.0,3.0,7.0,-46.7233,29.78,56.18,0.4119
685,-100,-50.0,50.0,3.0,8.5,-51.1067,38.05,49.57,0.4512
686,-100,-50.0,50.0,3.0,10.0,-50.2767,38.85,48.92,0.5653
687,-100,-50.0,50.0,3.5,1.0,-40.63,25.38,59.71,0.2714
688,-100,-50.0,50.0,3.5,2.5,-39.8067,24.49,60.42,0.3017
689,-100,-50.0,50.0,3.5,4.0,-41.34,20.15,63.88,0.198
690,-100,-50.0,50.0,3.5,5.5,-40.9733,21.3,62.97,0.2705
691,-100,-50.0,50.0,3.5,7.0,-41.43,23.31,61.36,0.3135
692,-100,-50.0,50.0,3.5,8.5,-39.7167,23.4,61.29,0.3129
693,-100,-50.0,50.0,3.5,10.0,-42.6833,21.67,62.66,0.2657
694,-100,-50.0,50.0,4.0,1.0,-29.65,20.03,63.98,0.1529
695,-100,-50.0,50.0,4.0,2.5,-31.5933,20.03,63.99,0.1591
696,-100,-50.0,50.0,4.0,4.0,-32.5133,20.01,63.99,0.1379
697,-100,-50.0,50.0,4.0,5.5,-32.1833,20.07,63.96,0.176
701,-100,-50.0,55.0,2.0,1.0,-51.69,96.98,2.42,1.8985
702,-100,-50.0,55.0,2.0,2.5,-60.48,99.96,0.03,0.9996
698,-100,-50.0,50.0,4.0,7.0,-31.5633,20.04,63.97,0.1801
703,-100,-50.0,55.0,2.0,4.0,-60.9467,97.91,1.67,1.6015
699,-100,-50.0,50.0,4.0,8.5,-32.0733,20.02,63.99,0.1456
700,-100,-50.0,50.0,4.0,10.0,-32.8767,20.03,63.98,0.1719
704,-100,-50.0,55.0,2.0,5.5,-64.4533,97.87,1.7,1.6036
705,-100,-50.0,55.0,2.0,7.0,-65.0933,93.9,4.88,1.0828
706,-100,-50.0,55.0,2.0,8.5,-67.17,93.98,4.82,1.5255
707,-100,-50.0,55.0,2.0,10.0,-66.5167,82.34,14.13,1.0428
708,-100,-50.0,55.0,2.5,1.0,-56.27,82.1,14.32,0.5504
710,-100,-50.0,55.0,2.5,4.0,-55.5567,75.64,19.49,1.0767
709,-100,-50.0,55.0,2.5,2.5,-54.64,78.05,17.56,0.5352
711,-100,-50.0,55.0,2.5,5.5,-58.6867,75.42,19.67,0.8788
713,-100,-50.0,55.0,2.5,8.5,-57.0033,67.8,25.76,1.0224
712,-100,-50.0,55.0,2.5,7.0,-58.11,74.51,20.39,0.9652
714,-100,-50.0,55.0,2.5,10.0,-58.3667,61.31,30.96,0.8536
715,-100,-50.0,55.0,3.0,1.0,-47.0533,39.11,48.72,0.375
716,-100,-50.0,55.0,3.0,2.5,-47.1267,44.85,44.13,0.302
717,-100,-50.0,55.0,3.0,4.0,-49.1633,36.82,50.55,0.4559
718,-100,-50.0,55.0,3.0,5.5,-49.9133,43.48,45.22,0.4749
720,-100,-50.0,55.0,3.0,8.5,-47.47,34.29,52.57,0.4095
719,-100,-50.0,55.0,3.0,7.0,-49.79,38.84,48.94,0.5082
722,-100,-50.0,55.0,3.5,1.0,-40.4333,20.03,63.98,0.147
721,-100,-50.0,55.0,3.0,10.0,-48.7133,36.83,50.54,0.5158
723,-100,-50.0,55.0,3.5,2.5,-38.9233,20.05,63.97,0.1739
724,-100,-50.0,55.0,3.5,4.0,-37.33,20.08,63.95,0.173
725,-100,-50.0,55.0,3.5,5.5,-40.59,20.53,63.58,0.2075
726,-100,-50.0,55.0,3.5,7.0,-36.4667,20.09,63.94,0.1708
727,-100,-50.0,55.0,3.5,8.5,-41.9133,20.74,63.41,0.2519
728,-100,-50.0,55.0,3.5,10.0,-39.8133,22.15,62.29,0.29
729,-100,-50.0,55.0,4.0,1.0,-34.1233,20.4,63.68,0.1715
730,-100,-50.0,55.0,4.0,2.5,-31.1633,20.16,63.88,0.1933
731,-100,-50.0,55.0,4.0,4.0,-28.2,20.03,63.98,0.1542
732,-100,-50.0,55.0,4.0,5.5,-31.8733,20.03,63.98,0.153
736,-100,-45.0,25.0,2.0,1.0,,100.0,0.0,0.0
737,-100,-45.0,25.0,2.0,2.5,,100.0,0.0,0.0
733,-100,-50.0,55.0,4.0,7.0,-29.8133,20.04,63.98,0.1675
734,-100,-50.0,55.0,4.0,8.5,-28.75,20.04,63.97,0.1432
738,-100,-45.0,25.0,2.0,4.0,-59.0,100.0,0.0,1.2768
735,-100,-50.0,55.0,4.0,10.0,-29.3533,20.04,63.98,0.2194
739,-100,-45.0,25.0,2.0,5.5,-66.035,99.99,0.01,1.2065
740,-100,-45.0,25.0,2.0,7.0,-69.95,99.57,0.35,1.1963
741,-100,-45.0,25.0,2.0,8.5,-68.6933,97.73,1.82,1.1119
742,-100,-45.0,25.0,2.0,10.0,-70.5433,96.38,2.89,1.1263
744,-100,-45.0,25.0,2.5,2.5,-56.0,99.99,0.0,0.8001
743,-100,-45.0,25.0,2.5,1.0,-58.0,100.0,0.0,1.3315
746,-100,-45.0,25.0,2.5,5.5,-60.7067,98.09,1.52,1.041
745,-100,-45.0,25.0,2.5,4.0,-59.43,99.91,0.07,1.0235
747,-100,-45.0,25.0,2.5,7.0,-64.9,99.08,0.73,2.0345
748,-100,-45.0,25.0,2.5,8.5,-62.68,90.17,7.86,1.0644
750,-100,-45.0,25.0,3.0,1.0,-44.62,85.28,11.78,0.5223
749,-100,-45.0,25.0,2.5,10.0,-67.51,94.15,4.68,1.0742
751,-100,-45.0,25.0,3.0,2.5,-54.05,99.47,0.42,1.0374
752,-100,-45.0,25.0,3.0,4.0,-55.1567,94.57,4.34,0.9887
753,-100,-45.0,25.0,3.0,5.5,-54.9267,81.77,14.58,0.8819
754,-100,-45.0,25.0,3.0,7.0,-57.1367,78.04,17.57,0.7665
757,-100,-45.0,25.0,3.5,1.0,-48.7333,84.9,12.08,0.831
755,-100,-45.0,25.0,3.0,8.5,-57.5567,77.96,17.63,1.062
758,-100,-45.0,25.0,3.5,2.5,-52.2367,87.77,9.78,0.7992
756,-100,-45.0,25.0,3.0,10.0,-57.2033,69.79,24.17,0.853
759,-100,-45.0,25.0,3.5,4.0,-51.3633,72.95,21.64,0.216
760,-100,-45.0,25.0,3.5,5.5,-53.1867,77.14,18.29,0.8363
761,-100,-45.0,25.0,3.5,7.0,-52.1833,71.73,22.62,1.1662
762,-100,-45.0,25.0,3.5,8.5,-52.99,63.35,29.32,0.5325
763,-100,-45.0,25.0,3.5,10.0,-53.9667,65.55,27.56,0.9282
764,-100,-45.0,25.0,4.0,1.0,-43.5533,70.41,23.67,0.3413
765,-100,-45.0,25.0,4.0,2.5,-43.1333,62.72,29.83,0.6077
771,-100,-45.0,30.0,2.0,1.0,,100.0,0.0,0.0
766,-100,-45.0,25.0,4.0,4.0,-44.7167,52.69,37.85,0.5255
772,-100,-45.0,30.0,2.0,2.5,,100.0,0.0,0.0
767,-100,-45.0,25.0,4.0,5.5,-44.64,47.42,42.07,0.5197
773,-100,-45.0,30.0,2.0,4.0,-60.59,99.99,0.01,2.4367
768,-100,-45.0,25.0,4.0,7.0,-44.78,47.13,42.3,0.5991
769,-100,-45.0,25.0,4.0,8.5,-46.8533,45.5,43.6,0.6535
774,-100,-45.0,30.0,2.0,5.5,-61.67,99.97,0.02,1.096
775,-100,-45.0,30.0,2.0,7.0,-69.5033,99.93,0.06,2.5351
770,-100,-45.0,25.0,4.0,10.0,-41.38,31.16,55.07,0.434
776,-100,-45.0,30.0,2.0,8.5,-68.1767,99.14,0.69,1.05
777,-100,-45.0,30.0,2.0,10.0,-69.3033,96.68,2.66,1.1863
778,-100,-45.0,30.0,2.5,1.0,-49.84,99.84,0.13,1.1515
779,-100,-45.0,30.0,2.5,2.5,-54.33,100.0,0.0,0.9076
780,-100,-45.0,30.0,2.5,4.0,-58.92,99.95,0.04,1.3039
782,-100,-45.0,30.0,2.5,7.0,-61.29,97.22,2.22,1.5831
781,-100,-45.0,30.0,2.5,5.5,-61.8367,98.69,1.04,1.0376
783,-100,-45.0,30.0,2.5,8.5,-64.2633,95.29,3.77,1.109
785,-100,-45.0,30.0,3.0,1.0,-51.905,96.59,2.73,3.2687
784,-100,-45.0,30.0,2.5,10.0,-63.32,90.54,7.57,1.8069
786,-100,-45.0,30.0,3.0,2.5,-51.63,86.73,10.62,0.8628
787,-100,-45.0,30.0,3.0,4.0,-51.155,79.0,16.8,0.5952
789,-100,-45.0,30.0,3.0,7.0,-55.12,77.25,18.2,0.674
788,-100,-45.0,30.0,3.0,5.5,-55.3867,82.06,14.36,0.7244
790,-100,-45.0,30.0,3.0,8.5,-55.4367,75.86,19.32,1.1621
791,-100,-45.0,30.0,3.0,10.0,-57.6133,70.98,23.22,0.8468
792,-100,-45.0,30.0,3.5,1.0,-41.225,55.21,35.83,0.2533
794,-100,-45.0,30.0,3.5,4.0,-49.86,67.87,25.7,0.6795
793,-100,-45.0,30.0,3.5,2.5,-47.6267,60.05,31.96,0.4579
795,-100,-45.0,30.0,3.5,5.5,-49.2267,59.55,32.36,0.4366
796,-100,-45.0,30.0,3.5,7.0,-50.79,63.28,29.38,0.8272
797,-100,-45.0,30.0,3.5,8.5,-48.2133,46.42,42.86,0.45
798,-100,-45.0,30.0,3.5,10.0,-47.3333,50.43,39.66,0.6898
799,-100,-45.0,30.0,4.0,1.0,-39.2833,25.88,59.31,0.2722
801,-100,-45.0,30.0,4.0,4.0,-40.5367,35.59,51.54,0.4082
806,-100,-45.0,35.0,2.0,1.0,,100.0,0.0,0.0
800,-100,-45.0,30.0,4.0,2.5,-38.5,36.46,50.84,0.3816
807,-100,-45.0,35.0,2.0,2.5,,100.0,0.0,0.0
803,-100,-45.0,30.0,4.0,7.0,-40.7733,45.13,43.9,0.4684
802,-100,-45.0,30.0,4.0,5.5,-40.5533,27.69,57.84,0.3462
808,-100,-45.0,35.0,2.0,4.0,-68.5,100.0,0.0,0.8705
809,-100,-45.0,35.0,2.0,5.5,-63.835,99.46,0.43,1.5372
804,-100,-45.0,30.0,4.0,8.5,-45.23,43.33,45.34,0.483
810,-100,-45.0,35.0,2.0,7.0,-69.8867,99.88,0.1,1.0709
811,-100,-45.0,35.0,2.0,8.5,-67.36,96.51,2.79,2.136
805,-100,-45.0,30.0,4.0,10.0,-38.7767,26.47,58.83,0.3676
812,-100,-45.0,35.0,2.0,10.0,-71.21,98.07,1.54,2.0729
813,-100,-45.0,35.0,2.5,1.0,-46.95,97.36,2.11,1.3374
814,-100,-45.0,35.0,2.5,2.5,-51.34,99.59,0.33,2.359
815,-100,-45.0,35.0,2.5,4.0,-60.1233,99.84,0.13,1.2429
816,-100,-45.0,35.0,2.5,5.5,-60.2133,93.98,4.82,1.1106
820,-100,-45.0,35.0,3.0,1.0,-44.87,80.74,15.41,0.7039
817,-100,-45.0,35.0,2.5,7.0,-62.3367,89.16,8.68,0.9518
818,-100,-45.0,35.0,2.5,8.5,-61.6967,88.4,9.28,1.1191
819,-100,-45.0,35.0,2.5,10.0,-62.1267,84.84,12.13,1.1113
821,-100,-45.0,35.0,3.0,2.5,-51.2933,75.99,19.21,0.394
822,-100,-45.0,35.0,3.0,4.0,-53.66,91.16,7.07,1.4603
823,-100,-45.0,35.0,3.0,5.5,-53.2367,80.67,15.47,0.9998
825,-100,-45.0,35.0,3.0,8.5,-52.92,72.04,22.37,1.3098
824,-100,-45.0,35.0,3.0,7.0,-54.2667,73.33,21.34,0.7141
827,-100,-45.0,35.0,3.5,1.0,-45.09,66.09,27.13,0.2616
826,-100,-45.0,35.0,3.0,10.0,-49.5233,50.12,39.9,0.6566
828,-100,-45.0,35.0,3.5,2.5,-47.59,66.15,27.08,0.381
830,-100,-45.0,35.0,3.5,5.5,-45.58,46.78,42.58,0.346
829,-100,-45.0,35.0,3.5,4.0,-44.8533,48.24,41.41,0.3024
831,-100,-45.0,35.0,3.5,7.0,-44.62,41.1,47.12,0.4384
832,-100,-45.0,35.0,3.5,8.5,-45.8933,40.01,48.0,0.4537
834,-100,-45.0,35.0,4.0,1.0,-40.1967,36.5,50.8,0.3723
835,-100,-45.0,35.0,4.0,2.5,-39.3033,34.65,52.29,0.2718
833,-100,-45.0,35.0,3.5,10.0,-47.1233,44.27,44.59,0.6384
836,-100,-45.0,35.0,4.0,4.0,-40.9933,46.05,43.17,0.4102
842,-100,-45.0,40.0,2.0,2.5,,100.0,0.0,0.0
837,-100,-45.0,35.0,4.0,5.5,-39.53,26.34,58.94,0.391
841,-100,-45.0,40.0,2.0,1.0,-54.0,99.99,0.01,1.3076
843,-100,-45.0,40.0,2.0,4.0,-62.5,100.0,0.0,1.2407
844,-100,-45.0,40.0,2.0,5.5,-58.45,98.99,0.81,1.172
838,-100,-45.0,35.0,4.0,7.0,-40.53,27.07,58.35,0.393
845,-100,-45.0,40.0,2.0,7.0,-65.0567,99.79,0.17,1.2458
846,-100,-45.0,40.0,2.0,8.5,-68.3533,98.87,0.9,1.4181
839,-100,-45.0,35.0,4.0,8.5,-38.98,25.03,59.98,0.3148
840,-100,-45.0,35.0,4.0,10.0,-38.89,28.32,57.34,0.3697
847,-100,-45.0,40.0,2.0,10.0,-68.5,96.06,3.15,1.1339
848,-100,-45.0,40.0,2.5,1.0,-50.06,99.77,0.18,2.3129
849,-100,-45.0,40.0,2.5,2.5,-53.44,99.98,0.02,1.1549
850,-100,-45.0,40.0,2.5,4.0,-56.84,99.29,0.57,1.123
851,-100,-45.0,40.0,2.5,5.5,-57.9133,96.68,2.66,1.6405
853,-100,-45.0,40.0,2.5,8.5,-62.0933,87.7,9.84,1.1074
852,-100,-45.0,40.0,2.5,7.0,-57.4967,79.88,16.1,0.8235
855,-100,-45.0,40.0,3.0,1.0,-47.42,79.28,16.58,0.654
856,-100,-45.0,40.0,3.0,2.5,-48.4567,73.37,21.3,0.2589
854,-100,-45.0,40.0,2.5,10.0,-56.61,71.44,22.85,0.9565
857,-100,-45.0,40.0,3.0,4.0,-50.16,75.04,19.97,0.8569
858,-100,-45.0,40.0,3.0,5.5,-50.2233,67.62,25.9,0.8288
859,-100,-45.0,40.0,3.0,7.0,-52.0833,64.06,28.75,0.5656
861,-100,-45.0,40.0,3.0,10.0,-54.6033,70.14,23.89,1.1085
863,-100,-45.0,40.0,3.5,2.5,-45.95,70.42,23.67,0.2378
862,-100,-45.0,40.0,3.5,1.0,-44.5,55.79,35.37,0.3503
860,-100,-45.0,40.0,3.0,8.5,-50.7333,56.4,34.88,0.6122
864,-100,-45.0,40.0,3.5,4.0,-43.4667,54.45,36.44,0.5302
865,-100,-45.0,40.0,3.5,5.5,-42.7833,40.66,47.48,0.5111
867,-100,-45.0,40.0,3.5,8.5,-41.8567,34.98,52.02,0.509
869,-100,-45.0,40.0,4.0,1.0,-37.07,35.63,51.5,0.2796
868,-100,-45.0,40.0,3.5,10.0,-46.0333,41.64,46.7,0.5421
866,-100,-45.0,40.0,3.5,7.0,-42.83,38.22,49.43,0.4394
870,-100,-45.0,40.0,4.0,2.5,-37.9833,27.15,58.29,0.3303
871,-100,-45.0,40.0,4.0,4.0,-34.89,38.53,49.18,0.2553
876,-100,-45.0,45.0,2.0,1.0,,100.0,0.0,0.0
877,-100,-45.0,45.0,2.0,2.5,-54.75,99.98,0.01,2.2198
872,-100,-45.0,40.0,4.0,5.5,-36.8133,29.24,56.61,0.3453
873,-100,-45.0,40.0,4.0,7.0,-37.0733,22.56,61.96,0.2894
879,-100,-45.0,45.0,2.0,5.5,-64.2733,99.48,0.41,2.3806
874,-100,-45.0,40.0,4.0,8.5,-35.63,21.17,63.07,0.2639
875,-100,-45.0,40.0,4.0,10.0,-36.09,27.69,57.86,0.3981
880,-100,-45.0,45.0,2.0,7.0,-67.24,99.57,0.34,2.0318
878,-100,-45.0,45.0,2.0,4.0,-54.89,99.26,0.59,1.0312
881,-100,-45.0,45.0,2.0,8.5,-66.9733,97.03,2.38,1.0812
882,-100,-45.0,45.0,2.0,10.0,-64.98,90.57,7.55,1.1415
883,-100,-45.0,45.0,2.5,1.0,-50.83,99.85,0.12,1.0325
884,-100,-45.0,45.0,2.5,2.5,-52.315,99.0,0.8,1.2128
885,-100,-45.0,45.0,2.5,4.0,-59.0567,99.53,0.37,1.1256
886,-100,-45.0,45.0,2.5,5.5,-56.9133,86.72,10.63,0.7619
887,-100,-45.0,45.0,2.5,7.0,-60.2867,95.17,3.86,1.9104
888,-100,-45.0,45.0,2.5,8.5,-59.5333,82.84,13.73,1.1033
890,-100,-45.0,45.0,3.0,1.0,-45.805,79.37,16.51,0.8256
889,-100,-45.0,45.0,2.5,10.0,-57.6767,75.96,19.24,1.1207
891,-100,-45.0,45.0,3.0,2.5,-50.47,81.84,14.53,0.6756
892,-100,-45.0,45.0,3.0,4.0,-48.55,71.02,23.19,0.2704
893,-100,-45.0,45.0,3.0,5.5,-49.65,68.08,25.54,0.918
894,-100,-45.0,45.0,3.0,7.0,-50.2767,61.53,30.78,0.7218
895,-100,-45.0,45.0,3.0,8.5,-49.57,49.29,40.57,0.5387
896,-100,-45.0,45.0,3.0,10.0,-53.99,69.11,24.71,1.2446
897,-100,-45.0,45.0,3.5,1.0,-37.9967,39.81,48.15,0.3451
899,-100,-45.0,45.0,3.5,4.0,-41.0533,51.56,38.76,0.4572
898,-100,-45.0,45.0,3.5,2.5,-41.81,39.75,48.2,0.35
900,-100,-45.0,45.0,3.5,5.5,-43.9833,45.17,43.86,0.4361
901,-100,-45.0,45.0,3.5,7.0,-43.8033,45.61,43.52,0.5405
902,-100,-45.0,45.0,3.5,8.5,-43.45,35.2,51.84,0.3997
904,-100,-45.0,45.0,4.0,1.0,-36.25,34.88,52.1,0.2621
903,-100,-45.0,45.0,3.5,10.0,-42.0133,33.66,53.08,0.506
905,-100,-45.0,45.0,4.0,2.5,-33.3967,22.12,62.31,0.2391
906,-100,-45.0,45.0,4.0,4.0,-35.5833,22.48,62.02,0.2352
907,-100,-45.0,45.0,4.0,5.5,-31.5167,20.15,63.89,0.1988
908,-100,-45.0,45.0,4.0,7.0,-34.68,20.74,63.41,0.2366
911,-100,-45.0,50.0,2.0,1.0,-54.29,99.99,0.01,1.0517
912,-100,-45.0,50.0,2.0,2.5,-55.48,99.98,0.02,1.4986
913,-100,-45.0,50.0,2.0,4.0,-59.89,99.53,0.38,2.1752
914,-100,-45.0,50.0,2.0,5.5,-61.695,99.82,0.14,1.2727
909,-100,-45.0,45.0,4.0,8.5,-35.8633,27.7,57.84,0.3638
910,-100,-45.0,45.0,4.0,10.0,-34.31,21.14,63.09,0.2665
918,-100,-45.0,50.0,2.5,1.0,-49.98,99.95,0.04,3.648
916,-100,-45.0,50.0,2.0,8.5,-64.27,96.15,3.08,1.2475
915,-100,-45.0,50.0,2.0,7.0,-60.76,93.51,5.19,1.0112
917,-100,-45.0,50.0,2.0,10.0,-66.39,94.95,4.04,1.1078
919,-100,-45.0,50.0,2.5,2.5,-51.13,81.39,14.89,0.4579
920,-100,-45.0,50.0,2.5,4.0,-55.7933,95.99,3.21,2.131
922,-100,-45.0,50.0,2.5,7.0,-56.9933,91.98,6.42,1.5743
921,-100,-45.0,50.0,2.5,5.5,-58.6133,90.61,7.51,1.1573
925,-100,-45.0,50.0,3.0,1.0,-46.03,72.53,21.98,0.1918
923,-100,-45.0,50.0,2.5,8.5,-56.3633,81.53,14.77,1.3231
924,-100,-45.0,50.0,2.5,10.0,-57.8233,76.55,18.76,1.0737
927,-100,-45.0,50.0,3.0,4.0,-50.9367,70.5,23.6,0.4644
928,-100,-45.0,50.0,3.0,5.5,-46.1533,48.21,41.44,0.3164
926,-100,-45.0,50.0,3.0,2.5,-45.2567,63.97,28.82,0.3787
930,-100,-45.0,50.0,3.0,8.5,-48.7633,50.96,39.24,0.5465
929,-100,-45.0,50.0,3.0,7.0,-48.6333,53.08,37.54,0.5732
931,-100,-45.0,50.0,3.0,10.0,-52.3467,62.74,29.81,1.0801
932,-100,-45.0,50.0,3.5,1.0,-38.0333,30.22,55.83,0.2589
933,-100,-45.0,50.0,3.5,2.5,-39.6033,31.33,54.94,0.3439
934,-100,-45.0,50.0,3.5,4.0,-41.4033,48.07,41.55,0.3755
935,-100,-45.0,50.0,3.5,5.5,-43.64,42.97,45.63,0.269
936,-100,-45.0,50.0,3.5,7.0,-40.4133,35.18,51.87,0.4621
939,-100,-45.0,50.0,4.0,1.0,-33.7533,20.24,63.81,0.1679
940,-100,-45.0,50.0,4.0,2.5,-33.7067,20.03,63.98,0.1684
937,-100,-45.0,50.0,3.5,8.5,-41.5,26.89,58.49,0.4112
941,-100,-45.0,50.0,4.0,4.0,-34.02,20.37,63.71,0.2475
938,-100,-45.0,50.0,3.5,10.0,-41.72,28.22,57.43,0.4292
942,-100,-45.0,50.0,4.0,5.5,-35.2467,20.22,63.82,0.2047
944,-100,-45.0,50.0,4.0,8.5,-30.99,20.09,63.94,0.2021
943,-100,-45.0,50.0,4.0,7.0,-33.9267,23.49,61.21,0.2966
947,-100,-45.0,55.0,2.0,2.5,-54.06,99.9,0.08,1.0373
946,-100,-45.0,55.0,2.0,1.0,-58.0,100.0,0.0,1.1725
948,-100,-45.0,55.0,2.0,4.0,-55.44,99.79,0.17,1.1016
949,-100,-45.0,55.0,2.0,5.5,-64.035,99.98,0.02,1.7526
945,-100,-45.0,50.0,4.0,10.0,-30.9533,20.25,63.81,0.2414
950,-100,-45.0,55.0,2.0,7.0,-63.5433,96.34,2.93,1.0852
952,-100,-45.0,55.0,2.0,10.0,-64.5433,92.83,5.74,1.7378
951,-100,-45.0,55.0,2.0,8.5,-63.5533,92.54,5.97,1.0196
953,-100,-45.0,55.0,2.5,1.0,-50.81,99.95,0.04,1.1
954,-100,-45.0,55.0,2.5,2.5,-50.06,96.76,2.59,0.994
955,-100,-45.0,55.0,2.5,4.0,-53.08,92.12,6.3,0.9843
956,-100,-45.0,55.0,2.5,5.5,-54.06,77.08,18.34,0.9162
957,-100,-45.0,55.0,2.5,7.0,-53.6767,78.3,17.36,1.099
958,-100,-45.0,55.0,2.5,8.5,-57.1067,83.21,13.44,1.3243
959,-100,-45.0,55.0,2.5,10.0,-56.36,79.36,16.51,1.4609
960,-100,-45.0,55.0,3.0,1.0,-45.68,70.58,23.54,0.2288
962,-100,-45.0,55.0,3.0,4.0,-48.42,72.29,22.17,1.0323
961,-100,-45.0,55.0,3.0,2.5,-46.2067,66.6,26.72,0.3488
963,-100,-45.0,55.0,3.0,5.5,-49.7433,73.41,21.27,1.1718
964,-100,-45.0,55.0,3.0,7.0,-48.46,56.19,35.05,0.5069
965,-100,-45.0,55.0,3.0,8.5,-49.0967,49.48,40.42,0.4845
966,-100,-45.0,55.0,3.0,10.0,-48.7833,47.66,41.88,0.7585
967,-100,-45.0,55.0,3.5,1.0,-37.92,27.5,58.01,0.2688
968,-100,-45.0,55.0,3.5,2.5,-39.0967,35.42,51.67,0.3457
969,-100,-45.0,55.0,3.5,4.0,-38.87,22.89,61.7,0.2636
971,-100,-45.0,55.0,3.5,7.0,-36.22,22.27,62.19,0.3007
970,-100,-45.0,55.0,3.5,5.5,-38.1633,27.17,58.26,0.3694
972,-100,-45.0,55.0,3.5,8.5,-39.1333,22.01,62.4,0.2849
974,-100,-45.0,55.0,4.0,1.0,-30.2733,20.02,63.99,0.1368
975,-100,-45.0,55.0,4.0,2.5,-30.7733,20.08,63.94,0.1541
976,-100,-45.0,55.0,4.0,4.0,-28.3967,20.05,63.96,0.1589
973,-100,-45.0,55.0,3.5,10.0,-40.3567,24.13,60.7,0.374
977,-100,-45.0,55.0,4.0,5.5,-32.3167,24.67,60.26,0.2695
978,-100,-45.0,55.0,4.0,7.0,-33.2633,20.03,63.98,0.1951
982,-100,-40.0,25.0,2.0,2.5,,100.0,0.0,0.0
981,-100,-40.0,25.0,2.0,1.0,,100.0,0.0,0.0
983,-100,-40.0,25.0,2.0,4.0,,100.0,0.0,0.0
984,-100,-40.0,25.0,2.0,5.5,,100.0,0.0,0.0
979,-100,-45.0,55.0,4.0,8.5,-32.2567,20.1,63.92,0.2049
985,-100,-40.0,25.0,2.0,7.0,-61.44,99.77,0.18,1.1483
980,-100,-45.0,55.0,4.0,10.0,-31.9333,20.18,63.86,0.218
986,-100,-40.0,25.0,2.0,8.5,-68.21,99.73,0.22,2.2225
987,-100,-40.0,25.0,2.0,10.0,-68.6667,99.31,0.55,1.3721
988,-100,-40.0,25.0,2.5,1.0,,100.0,0.0,0.0
989,-100,-40.0,25.0,2.5,2.5,-53.0,100.0,0.0,1.0598
990,-100,-40.0,25.0,2.5,4.0,,100.0,0.0,0.0
992,-100,-40.0,25.0,2.5,7.0,-59.43,99.08,0.74,1.127
993,-100,-40.0,25.0,2.5,8.5,-60.8967,96.56,2.75,2.2946
991,-100,-40.0,25.0,2.5,5.5,-58.63,99.72,0.22,1.1029
994,-100,-40.0,25.0,2.5,10.0,-61.5667,94.05,4.76,1.3817
996,-100,-40.0,25.0,3.0,2.5,-48.51,99.87,0.1,1.1087
995,-100,-40.0,25.0,3.0,1.0,-42.05,96.58,2.73,0.9522
998,-100,-40.0,25.0,3.0,5.5,-54.255,98.03,1.57,2.2569
997,-100,-40.0,25.0,3.0,4.0,-53.58,99.67,0.26,2.3889
999,-100,-40.0,25.0,3.0,7.0,-57.48,90.73,7.42,1.09
1000,-100,-40.0,25.0,3.0,8.5,-56.6667,90.76,7.39,1.1038
1001,-100,-40.0,25.0,3.0,10.0,-57.9067,91.33,6.94,1.7453
1002,-100,-40.0,25.0,3.5,1.0,-47.435,91.48,6.81,0.9852
1003,-100,-40.0,25.0,3.5,2.5,-48.085,82.77,13.78,0.6559
1004,-100,-40.0,25.0,3.5,4.0,-46.895,81.94,14.45,0.7677
1005,-100,-40.0,25.0,3.5,5.5,-48.9667,74.94,20.05,0.5264
1007,-100,-40.0,25.0,3.5,8.5,-50.8667,71.59,22.74,0.8649
1008,-100,-40.0,25.0,3.5,10.0,-50.14,70.51,23.59,1.0125
1006,-100,-40.0,25.0,3.5,7.0,-48.9133,64.99,28.02,0.646
1010,-100,-40.0,25.0,4.0,2.5,-40.5233,69.44,24.45,0.3177
1009,-100,-40.0,25.0,4.0,1.0,-41.62,66.37,26.91,0.4064
1011,-100,-40.0,25.0,4.0,4.0,-42.0367,59.56,32.36,0.5895
1013,-100,-40.0,25.0,4.0,7.0,-48.2633,70.11,23.91,0.6252
1012,-100,-40.0,25.0,4.0,5.5,-41.15,51.36,38.92,0.5164
1016,-100,-40.0,30.0,2.0,1.0,,100.0,0.0,0.0
1017,-100,-40.0,30.0,2.0,2.5,,100.0,0.0,0.0
1014,-100,-40.0,25.0,4.0,8.5,-43.8133,49.97,40.03,0.5749
1018,-100,-40.0,30.0,2.0,4.0,,100.0,0.0,0.0
