id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
8353,-100,-30.0,40,1.75,5.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8354,-100,-30.0,40,1.75,6.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8355,-100,-30.0,40,1.75,6.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8356,-100,-30.0,40,1.75,7.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8357,-100,-30.0,40,1.75,7.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8358,-100,-30.0,40,1.75,8.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8359,-100,-30.0,40,1.75,8.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8360,-100,-30.0,40,1.75,9.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8361,-100,-30.0,40,1.75,9.5,-65.0,0.0,-65,100.0,0.0,4.130499,0.0,0.0024,0.0
8362,-100,-30.0,40,1.75,10.0,-72.67,9.2856,-82,100.0,0.0,2.640592,0.709338,0.004,0.0
8363,-100,-30.0,40,1.75,10.5,-75.33,13.0724,-91,100.0,0.0,4.598469,2.029419,0.004,0.0
8364,-100,-30.0,40,1.75,11.0,-67.78,7.4993,-80,100.0,0.0,2.491551,0.508732,0.0078,0.0
8365,-100,-30.0,40,1.75,11.5,-68.33,8.5677,-81,99.99,0.01,2.820678,0.742741,0.0293,0.0
8366,-100,-30.0,40,1.75,12.0,-73.27,11.8603,-96,99.99,0.01,3.27202,0.937782,0.0165,0.0
8367,-100,-30.0,40,1.75,12.5,-70.4,12.4911,-91,99.98,0.02,3.703384,1.61375,0.032,0.0
8368,-100,-30.0,40,1.75,13.0,-72.19,12.0854,-99,99.98,0.02,3.673208,1.671262,0.0304,0.0
8369,-100,-30.0,40,1.75,13.5,-74.42,14.3545,-100,99.95,0.06,2.526682,1.227833,0.1375,0.0
8370,-100,-30.0,40,1.75,14.0,-80.83,14.8786,-100,99.93,0.08,2.823034,1.236026,0.1148,0.0
8372,-100,-30.0,40,2.0,1.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8371,-100,-30.0,40,2.0,1.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8373,-100,-30.0,40,2.0,2.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8374,-100,-30.0,40,2.0,2.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8375,-100,-30.0,40,2.0,3.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8376,-100,-30.0,40,2.0,3.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8377,-100,-30.0,40,2.0,4.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8378,-100,-30.0,40,2.0,4.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8379,-100,-30.0,40,2.0,5.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8380,-100,-30.0,40,2.0,5.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8381,-100,-30.0,40,2.0,6.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8382,-100,-30.0,40,2.0,6.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8383,-100,-30.0,40,2.0,7.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8384,-100,-30.0,40,2.0,7.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8385,-100,-30.0,40,2.0,8.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8386,-100,-30.0,40,2.0,8.5,-43.0,0.0,-43,100.0,0.0,2.258555,0.0,0.0024,0.0
8387,-100,-30.0,40,2.0,9.0,-68.0,2.0,-70,100.0,0.0,3.841551,1.041486,0.0049,0.0
8388,-100,-30.0,40,2.0,9.5,-67.72,9.788,-83,100.0,0.0,2.609042,1.071031,0.0087,0.0
8389,-100,-30.0,40,2.0,10.0,-63.88,10.3789,-77,99.99,0.01,3.374154,0.921865,0.0227,0.0
8390,-100,-30.0,40,2.0,10.5,-62.0,14.1951,-76,100.0,0.0,3.36384,2.279682,0.0045,0.0
8391,-100,-30.0,40,2.0,11.0,-67.23,8.9656,-75,99.99,0.01,3.391302,1.080786,0.019,0.0
8392,-100,-30.0,40,2.0,11.5,-73.88,10.9466,-88,99.99,0.01,4.25553,1.24093,0.0264,0.0
8393,-100,-30.0,40,2.0,12.0,-73.67,13.1548,-92,99.96,0.05,2.407942,1.322005,0.1573,0.0
8394,-100,-30.0,40,2.0,12.5,-73.94,12.9703,-100,99.95,0.07,3.135589,0.999043,0.1216,0.0
