id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
4096,-100,-46.0,55.0,4.0,6.0,-29.88,20.05,63.97,0.2041
4097,-100,-46.0,55.0,4.0,6.5,-30.87,20.02,63.99,0.163
4098,-100,-46.0,55.0,4.0,7.0,-32.8967,20.05,63.96,0.1794
4105,-100,-44.0,25.0,2.0,1.0,,100.0,0.0,0.0
4099,-100,-46.0,55.0,4.0,7.5,-29.2167,20.04,63.98,0.2132
4100,-100,-46.0,55.0,4.0,8.0,-31.41,20.19,63.86,0.1934
4101,-100,-46.0,55.0,4.0,8.5,-30.1733,20.04,63.97,0.1644
4102,-100,-46.0,55.0,4.0,9.0,-30.4033,20.04,63.97,0.1859
4104,-100,-46.0,55.0,4.0,10.0,-30.56,20.04,63.97,0.1866
4106,-100,-44.0,25.0,2.0,1.5,,100.0,0.0,0.0
4103,-100,-46.0,55.0,4.0,9.5,-33.9433,20.22,63.83,0.2358
4107,-100,-44.0,25.0,2.0,2.0,,100.0,0.0,0.0
4109,-100,-44.0,25.0,2.0,3.0,,100.0,0.0,0.0
4108,-100,-44.0,25.0,2.0,2.5,,100.0,0.0,0.0
4110,-100,-44.0,25.0,2.0,3.5,-55.5,99.99,0.0,2.2703
4112,-100,-44.0,25.0,2.0,4.5,-61.0,100.0,0.0,2.982
4111,-100,-44.0,25.0,2.0,4.0,,100.0,0.0,0.0
4115,-100,-44.0,25.0,2.0,6.0,-66.33,99.96,0.03,0.9868
4113,-100,-44.0,25.0,2.0,5.0,-62.0,100.0,0.0,1.0629
4114,-100,-44.0,25.0,2.0,5.5,-63.61,99.76,0.19,1.0358
4116,-100,-44.0,25.0,2.0,6.5,-67.565,99.96,0.03,2.1335
4117,-100,-44.0,25.0,2.0,7.0,-67.585,99.89,0.09,1.329
4118,-100,-44.0,25.0,2.0,7.5,-71.5367,98.76,0.99,1.1296
4119,-100,-44.0,25.0,2.0,8.0,-74.43,99.91,0.08,1.0716
4120,-100,-44.0,25.0,2.0,8.5,-70.2833,99.73,0.22,1.037
4121,-100,-44.0,25.0,2.0,9.0,-69.3567,97.9,1.68,1.043
4122,-100,-44.0,25.0,2.0,9.5,-72.7167,99.55,0.36,1.9987
4124,-100,-44.0,25.0,2.25,1.0,,100.0,0.0,0.0
4123,-100,-44.0,25.0,2.0,10.0,-69.66,97.63,1.9,1.0934
4125,-100,-44.0,25.0,2.25,1.5,,100.0,0.0,0.0
4126,-100,-44.0,25.0,2.25,2.0,,100.0,0.0,0.0
4128,-100,-44.0,25.0,2.25,3.0,,100.0,0.0,0.0
4129,-100,-44.0,25.0,2.25,3.5,-57.57,99.99,0.01,2.5914
4127,-100,-44.0,25.0,2.25,2.5,,100.0,0.0,0.0
4131,-100,-44.0,25.0,2.25,4.5,-63.9,99.99,0.01,0.9853
4130,-100,-44.0,25.0,2.25,4.0,-60.0,100.0,0.0,3.0458
4133,-100,-44.0,25.0,2.25,5.5,-63.735,99.95,0.04,2.2264
4132,-100,-44.0,25.0,2.25,5.0,-57.31,99.69,0.25,1.082
4134,-100,-44.0,25.0,2.25,6.0,-60.97,99.77,0.18,1.0189
4135,-100,-44.0,25.0,2.25,6.5,-61.77,99.18,0.65,1.1161
4137,-100,-44.0,25.0,2.25,7.5,-66.835,99.82,0.15,3.3853
4136,-100,-44.0,25.0,2.25,7.0,-68.5033,99.28,0.58,1.1901
4138,-100,-44.0,25.0,2.25,8.0,-65.4233,97.48,2.02,1.2215
4140,-100,-44.0,25.0,2.25,9.0,-68.82,98.86,0.91,1.2292
4141,-100,-44.0,25.0,2.25,9.5,-67.58,96.78,2.58,1.1958
4139,-100,-44.0,25.0,2.25,8.5,-66.9067,95.7,3.44,1.099
4142,-100,-44.0,25.0,2.25,10.0,-66.0933,94.86,4.11,2.0021
4143,-100,-44.0,25.0,2.5,1.0,-53.0,100.0,0.0,1.1831
4145,-100,-44.0,25.0,2.5,2.0,-55.0,100.0,0.0,1.0975
4146,-100,-44.0,25.0,2.5,2.5,-61.0,100.0,0.0,0.7739
4144,-100,-44.0,25.0,2.5,1.5,-50.1,99.87,0.11,1.0179
4149,-100,-44.0,25.0,2.5,4.0,-58.01,99.94,0.05,2.0906
4147,-100,-44.0,25.0,2.5,3.0,-57.33,100.0,0.0,1.0254
4148,-100,-44.0,25.0,2.5,3.5,-63.5,100.0,0.0,0.6496
4151,-100,-44.0,25.0,2.5,5.0,-62.625,100.0,0.0,2.6513
4150,-100,-44.0,25.0,2.5,4.5,-57.53,96.55,2.76,1.1349
4152,-100,-44.0,25.0,2.5,5.5,-57.715,94.51,4.39,1.0249
4155,-100,-44.0,25.0,2.5,7.0,-60.18,98.31,1.35,1.0825
4153,-100,-44.0,25.0,2.5,6.0,-61.7033,98.56,1.15,1.1173
4154,-100,-44.0,25.0,2.5,6.5,-62.2467,92.13,6.3,1.0977
4157,-100,-44.0,25.0,2.5,8.0,-61.2033,97.28,2.17,2.3912
4156,-100,-44.0,25.0,2.5,7.5,-64.69,93.63,5.09,1.0854
4158,-100,-44.0,25.0,2.5,8.5,-63.2933,96.25,3.0,1.3291
4159,-100,-44.0,25.0,2.5,9.0,-62.97,93.33,5.33,1.8777
4160,-100,-44.0,25.0,2.5,9.5,-63.12,91.57,6.74,1.9062
4161,-100,-44.0,25.0,2.5,10.0,-64.6067,91.04,7.17,1.1116
4162,-100,-44.0,25.0,2.75,1.0,-54.0,100.0,0.0,1.1624
4163,-100,-44.0,25.0,2.75,1.5,-52.5,100.0,0.0,1.2072
4164,-100,-44.0,25.0,2.75,2.0,-53.07,99.8,0.16,1.1577
4165,-100,-44.0,25.0,2.75,2.5,-52.88,99.98,0.02,2.2492
4167,-100,-44.0,25.0,2.75,3.5,-56.8,99.98,0.02,3.5575
4166,-100,-44.0,25.0,2.75,3.0,-57.075,99.97,0.02,0.9931
4168,-100,-44.0,25.0,2.75,4.0,-57.775,99.7,0.24,1.0045
4170,-100,-44.0,25.0,2.75,5.0,-54.595,99.04,0.77,2.5515
4169,-100,-44.0,25.0,2.75,4.5,-54.49,92.58,5.93,1.0193
4171,-100,-44.0,25.0,2.75,5.5,-58.93,94.08,4.74,1.0029
4172,-100,-44.0,25.0,2.75,6.0,-58.1933,95.08,3.94,1.8945
4173,-100,-44.0,25.0,2.75,6.5,-60.5367,94.42,4.46,1.0601
4174,-100,-44.0,25.0,2.75,7.0,-59.6567,90.75,7.4,1.3159
4175,-100,-44.0,25.0,2.75,7.5,-60.7767,95.39,3.69,2.0271
4186,-100,-44.0,25.0,3.0,3.5,-59.0333,98.06,1.55,1.1076
4185,-100,-44.0,25.0,3.0,3.0,-54.245,99.75,0.2,2.1071
4182,-100,-44.0,25.0,3.0,1.5,-53.53,99.98,0.01,1.1332
4183,-100,-44.0,25.0,3.0,2.0,-49.04,99.2,0.64,1.1519
4181,-100,-44.0,25.0,3.0,1.0,-44.26,84.59,12.33,0.5699
4180,-100,-44.0,25.0,2.75,10.0,-60.1367,88.08,9.54,1.6561
4184,-100,-44.0,25.0,3.0,2.5,-45.58,88.75,9.0,0.7984
4178,-100,-44.0,25.0,2.75,9.0,-60.8933,85.36,11.72,1.0479
4179,-100,-44.0,25.0,2.75,9.5,-62.8267,88.32,9.34,1.0894
4187,-100,-44.0,25.0,3.0,4.0,-55.1067,92.55,5.96,1.1764
4177,-100,-44.0,25.0,2.75,8.5,-59.9633,85.67,11.47,1.2528
4176,-100,-44.0,25.0,2.75,8.0,-60.0133,90.13,7.9,1.1049
4190,-100,-44.0,25.0,3.0,5.5,-57.01,98.37,1.31,1.2094
4188,-100,-44.0,25.0,3.0,4.5,-55.4567,98.17,1.46,2.2307
4193,-100,-44.0,25.0,3.0,7.0,-58.8633,91.43,6.86,1.3997
4191,-100,-44.0,25.0,3.0,6.0,-55.7033,90.22,7.82,1.7288
4189,-100,-44.0,25.0,3.0,5.0,-55.45,84.8,12.16,0.8469
4192,-100,-44.0,25.0,3.0,6.5,-58.89,90.09,7.93,0.9728
4194,-100,-44.0,25.0,3.0,7.5,-58.01,85.5,11.6,0.9218
4198,-100,-44.0,25.0,3.0,9.5,-57.9733,84.96,12.03,1.5226
4196,-100,-44.0,25.0,3.0,8.5,-56.4667,80.1,15.92,1.2078
4195,-100,-44.0,25.0,3.0,8.0,-57.1433,76.19,19.05,0.7391
4199,-100,-44.0,25.0,3.0,10.0,-58.3333,84.25,12.6,1.5108
4197,-100,-44.0,25.0,3.0,9.0,-56.0633,78.43,17.26,1.2038
4200,-100,-44.0,25.0,3.25,1.0,-48.495,97.51,1.99,2.1235
4201,-100,-44.0,25.0,3.25,1.5,-47.01,84.87,12.1,0.3829
4206,-100,-44.0,25.0,3.25,4.0,-55.56,93.32,5.34,2.3312
4203,-100,-44.0,25.0,3.25,2.5,-54.38,92.58,5.93,1.3164
4204,-100,-44.0,25.0,3.25,3.0,-49.53,91.4,6.88,1.9427
4207,-100,-44.0,25.0,3.25,4.5,-54.82,90.42,7.66,0.8901
4202,-100,-44.0,25.0,3.25,2.0,-48.33,77.44,18.05,0.4461
4205,-100,-44.0,25.0,3.25,3.5,-53.31,81.97,14.42,0.8245
4208,-100,-44.0,25.0,3.25,5.0,-56.5667,93.55,5.16,0.9478
4209,-100,-44.0,25.0,3.25,5.5,-55.43,87.02,10.38,1.4972
4211,-100,-44.0,25.0,3.25,6.5,-49.7367,71.83,22.54,1.037
4210,-100,-44.0,25.0,3.25,6.0,-54.2567,82.18,14.26,0.886
4212,-100,-44.0,25.0,3.25,7.0,-54.0467,80.21,15.84,0.9145
4213,-100,-44.0,25.0,3.25,7.5,-54.9467,75.54,19.57,0.6873
4217,-100,-44.0,25.0,3.25,9.5,-55.7267,77.86,17.71,1.0963
4218,-100,-44.0,25.0,3.25,10.0,-55.82,70.21,23.84,0.7992
4215,-100,-44.0,25.0,3.25,8.5,-52.9133,76.29,18.97,1.4176
4214,-100,-44.0,25.0,3.25,8.0,-52.8867,67.34,26.13,0.6516
4219,-100,-44.0,25.0,3.5,1.0,-47.23,73.58,21.14,0.2451
4216,-100,-44.0,25.0,3.25,9.0,-53.23,67.39,26.09,0.5329
4220,-100,-44.0,25.0,3.5,1.5,-44.91,73.45,21.24,0.3714
4222,-100,-44.0,25.0,3.5,2.5,-48.9367,76.37,18.91,0.8086
4221,-100,-44.0,25.0,3.5,2.0,-44.66,76.91,18.47,0.6016
4223,-100,-44.0,25.0,3.5,3.0,-48.5267,71.86,22.51,0.382
4224,-100,-44.0,25.0,3.5,3.5,-50.6367,79.7,16.24,0.8475
4225,-100,-44.0,25.0,3.5,4.0,-48.0,69.91,24.07,0.3234
4226,-100,-44.0,25.0,3.5,4.5,-53.5033,85.11,11.92,1.095
4229,-100,-44.0,25.0,3.5,6.0,-51.6567,67.59,25.93,0.4572
4228,-100,-44.0,25.0,3.5,5.5,-49.2133,66.98,26.42,0.4222
4227,-100,-44.0,25.0,3.5,5.0,-48.55,59.69,32.25,0.4882
4231,-100,-44.0,25.0,3.5,7.0,-50.9633,64.26,28.59,0.5499
4230,-100,-44.0,25.0,3.5,6.5,-51.5567,69.07,24.75,0.6813
4233,-100,-44.0,25.0,3.5,8.0,-52.4533,69.64,24.29,0.7362
4232,-100,-44.0,25.0,3.5,7.5,-49.8133,62.69,29.85,0.8231
4234,-100,-44.0,25.0,3.5,8.5,-52.0767,66.01,27.19,0.8758
4235,-100,-44.0,25.0,3.5,9.0,-53.69,65.97,27.22,0.4947
4237,-100,-44.0,25.0,3.5,10.0,-52.71,64.12,28.71,0.6857
4236,-100,-44.0,25.0,3.5,9.5,-49.4533,58.02,33.59,0.7304
4240,-100,-44.0,25.0,3.75,2.0,-45.5267,73.06,21.55,0.1587
4238,-100,-44.0,25.0,3.75,1.0,-46.5467,73.35,21.32,0.2205
4239,-100,-44.0,25.0,3.75,1.5,-47.6833,73.18,21.46,0.1446
4242,-100,-44.0,25.0,3.75,3.0,-43.32,66.23,27.01,0.4078
4244,-100,-44.0,25.0,3.75,4.0,-48.7833,67.51,25.99,0.5968
4243,-100,-44.0,25.0,3.75,3.5,-44.4867,64.96,28.03,0.353
4241,-100,-44.0,25.0,3.75,2.5,-46.3833,56.27,34.98,0.395
4247,-100,-44.0,25.0,3.75,5.5,-46.6567,68.45,25.24,0.386
4245,-100,-44.0,25.0,3.75,4.5,-48.38,67.72,25.83,0.805
4246,-100,-44.0,25.0,3.75,5.0,-46.56,54.08,36.74,0.5197
4248,-100,-44.0,25.0,3.75,6.0,-47.8967,64.79,28.17,0.6078
4250,-100,-44.0,25.0,3.75,7.0,-51.7333,70.43,23.66,0.4849
4249,-100,-44.0,25.0,3.75,6.5,-49.4967,62.2,30.24,0.5474
4251,-100,-44.0,25.0,3.75,7.5,-48.7,53.27,37.39,0.6826
4252,-100,-44.0,25.0,3.75,8.0,-46.78,49.09,40.73,0.478
4255,-100,-44.0,25.0,3.75,9.5,-49.0,55.88,35.3,0.602
4253,-100,-44.0,25.0,3.75,8.5,-48.2233,53.32,37.35,0.6805
4258,-100,-44.0,25.0,4.0,1.5,-46.11,71.85,22.52,0.3546
4257,-100,-44.0,25.0,4.0,1.0,-43.61,55.95,35.25,0.2239
4259,-100,-44.0,25.0,4.0,2.0,-42.5867,65.82,27.35,0.4465
4254,-100,-44.0,25.0,3.75,9.0,-46.3233,46.47,42.82,0.6591
4256,-100,-44.0,25.0,3.75,10.0,-47.7567,44.87,44.11,0.608
4260,-100,-44.0,25.0,4.0,2.5,-42.76,63.18,29.46,0.329
4261,-100,-44.0,25.0,4.0,3.0,-45.6433,63.88,28.9,0.3453
4262,-100,-44.0,25.0,4.0,3.5,-44.0967,58.24,33.41,0.4468
4263,-100,-44.0,25.0,4.0,4.0,-45.1467,59.44,32.45,0.6071
4264,-100,-44.0,25.0,4.0,4.5,-45.28,58.59,33.14,0.5351
4266,-100,-44.0,25.0,4.0,5.5,-44.9267,51.4,38.88,0.3775
4268,-100,-44.0,25.0,4.0,6.5,-42.94,45.88,43.3,0.4592
4267,-100,-44.0,25.0,4.0,6.0,-42.3533,45.41,43.68,0.4742
4269,-100,-44.0,25.0,4.0,7.0,-43.12,46.96,42.44,0.5176
4265,-100,-44.0,25.0,4.0,5.0,-44.6,44.74,44.21,0.4476
4270,-100,-44.0,25.0,4.0,7.5,-45.1333,50.49,39.61,0.5681
4271,-100,-44.0,25.0,4.0,8.0,-43.0,47.53,41.97,0.5154
4276,-100,-44.0,40.0,2.0,1.0,,100.0,0.0,0.0
4273,-100,-44.0,25.0,4.0,9.0,-44.3433,42.96,45.63,0.3948
4272,-100,-44.0,25.0,4.0,8.5,-45.7333,42.16,46.27,0.4771
4278,-100,-44.0,40.0,2.0,2.0,-57.0,100.0,0.0,1.3998
4277,-100,-44.0,40.0,2.0,1.5,,100.0,0.0,0.0
4274,-100,-44.0,25.0,4.0,9.5,-42.6667,31.25,55.01,0.4229
4281,-100,-44.0,40.0,2.0,3.5,,100.0,0.0,0.0
4283,-100,-44.0,40.0,2.0,4.5,-59.0,100.0,0.0,1.4516
4282,-100,-44.0,40.0,2.0,4.0,-54.89,99.79,0.17,2.3645
4280,-100,-44.0,40.0,2.0,3.0,,100.0,0.0,0.0
4279,-100,-44.0,40.0,2.0,2.5,-56.0,100.0,0.0,1.3764
4275,-100,-44.0,25.0,4.0,10.0,-42.7133,36.04,51.17,0.4785
4284,-100,-44.0,40.0,2.0,5.0,-59.485,99.76,0.19,1.5247
4285,-100,-44.0,40.0,2.0,5.5,-62.155,99.84,0.13,1.1846
4287,-100,-44.0,40.0,2.0,6.5,-64.3733,99.88,0.09,1.5921
4288,-100,-44.0,40.0,2.0,7.0,-61.7433,96.71,2.63,1.5342
4289,-100,-44.0,40.0,2.0,7.5,-66.9733,99.17,0.67,1.1072
4286,-100,-44.0,40.0,2.0,6.0,-63.23,99.85,0.12,1.0423
4291,-100,-44.0,40.0,2.0,8.5,-67.8867,98.97,0.82,1.5924
4292,-100,-44.0,40.0,2.0,9.0,-67.0033,98.43,1.25,1.3169
4293,-100,-44.0,40.0,2.0,9.5,-65.2667,95.15,3.88,1.1225
4290,-100,-44.0,40.0,2.0,8.0,-66.6333,98.15,1.48,1.1211
4295,-100,-44.0,40.0,2.25,1.0,,100.0,0.0,0.0
4294,-100,-44.0,40.0,2.0,10.0,-66.9267,90.47,7.63,0.9513
4296,-100,-44.0,40.0,2.25,1.5,-54.0,99.99,0.01,1.6202
4297,-100,-44.0,40.0,2.25,2.0,,100.0,0.0,0.0
4299,-100,-44.0,40.0,2.25,3.0,-55.67,99.99,0.0,0.866
4301,-100,-44.0,40.0,2.25,4.0,-57.305,99.88,0.1,1.03
4298,-100,-44.0,40.0,2.25,2.5,-54.56,99.97,0.03,1.1478
4300,-100,-44.0,40.0,2.25,3.5,-59.5,99.94,0.05,2.3061
4305,-100,-44.0,40.0,2.25,6.0,-61.245,98.21,1.43,1.0545
4302,-100,-44.0,40.0,2.25,4.5,-53.975,96.35,2.92,1.0565
4303,-100,-44.0,40.0,2.25,5.0,-59.1667,96.35,2.92,1.0632
4307,-100,-44.0,40.0,2.25,7.0,-63.38,97.78,1.78,1.1252
4304,-100,-44.0,40.0,2.25,5.5,-61.8533,99.82,0.15,1.1513
4306,-100,-44.0,40.0,2.25,6.5,-58.5133,93.71,5.03,1.9998
4308,-100,-44.0,40.0,2.25,7.5,-62.7433,97.72,1.83,1.3757
4309,-100,-44.0,40.0,2.25,8.0,-63.4233,97.58,1.94,1.2536
4310,-100,-44.0,40.0,2.25,8.5,-65.0767,98.24,1.41,1.2086
4313,-100,-44.0,40.0,2.25,10.0,-62.9367,91.67,6.67,1.7501
4314,-100,-44.0,40.0,2.5,1.0,-52.31,99.99,0.01,2.2367
4312,-100,-44.0,40.0,2.25,9.5,-64.1033,93.37,5.3,1.1136
4311,-100,-44.0,40.0,2.25,9.0,-61.44,87.0,10.4,1.0784
4316,-100,-44.0,40.0,2.5,2.0,-53.0,100.0,0.0,2.8325
4317,-100,-44.0,40.0,2.5,2.5,-50.23,99.1,0.72,1.009
4318,-100,-44.0,40.0,2.5,3.0,-55.37,99.96,0.03,1.0979
4315,-100,-44.0,40.0,2.5,1.5,-50.45,92.38,6.09,0.756
4319,-100,-44.0,40.0,2.5,3.5,-53.55,96.29,2.97,2.1146
4320,-100,-44.0,40.0,2.5,4.0,-50.25,94.99,4.01,0.9899
4321,-100,-44.0,40.0,2.5,4.5,-56.15,95.54,3.57,0.9975
4322,-100,-44.0,40.0,2.5,5.0,-59.9567,89.7,8.24,0.9979
4323,-100,-44.0,40.0,2.5,5.5,-60.49,97.79,1.77,2.272
4325,-100,-44.0,40.0,2.5,6.5,-59.81,94.54,4.37,1.7967
4326,-100,-44.0,40.0,2.5,7.0,-60.5767,96.73,2.62,1.5375
4324,-100,-44.0,40.0,2.5,6.0,-59.6767,88.97,8.83,0.8996
4328,-100,-44.0,40.0,2.5,8.0,-56.19,85.51,11.6,1.2308
4329,-100,-44.0,40.0,2.5,8.5,-58.5933,83.44,13.25,1.022
4327,-100,-44.0,40.0,2.5,7.5,-60.1433,87.62,9.91,1.0251
4331,-100,-44.0,40.0,2.5,9.5,-61.56,90.2,7.84,1.3822
4330,-100,-44.0,40.0,2.5,9.0,-58.8367,82.87,13.7,0.9139
4333,-100,-44.0,40.0,2.75,1.0,-45.44,93.97,4.82,0.9853
4332,-100,-44.0,40.0,2.5,10.0,-61.32,87.17,10.27,1.0677
4334,-100,-44.0,40.0,2.75,1.5,-51.075,96.04,3.17,1.8779
4335,-100,-44.0,40.0,2.75,2.0,-48.47,95.76,3.4,2.0162
4336,-100,-44.0,40.0,2.75,2.5,-53.3833,99.58,0.33,1.1934
4337,-100,-44.0,40.0,2.75,3.0,-53.98,99.81,0.16,2.2493
4338,-100,-44.0,40.0,2.75,3.5,-53.29,92.52,5.99,0.9442
4339,-100,-44.0,40.0,2.75,4.0,-50.735,80.33,15.74,0.5199
4340,-100,-44.0,40.0,2.75,4.5,-53.6433,80.14,15.89,0.8417
4342,-100,-44.0,40.0,2.75,5.5,-53.26,76.31,18.96,0.4459
4341,-100,-44.0,40.0,2.75,5.0,-52.7133,74.54,20.37,0.5983
4343,-100,-44.0,40.0,2.75,6.0,-54.2967,81.89,14.49,0.8376
4344,-100,-44.0,40.0,2.75,6.5,-56.3567,90.78,7.38,1.2181
4345,-100,-44.0,40.0,2.75,7.0,-53.59,85.36,11.71,2.1289
4346,-100,-44.0,40.0,2.75,7.5,-53.6967,70.5,23.6,0.9183
4349,-100,-44.0,40.0,2.75,9.0,-54.8267,83.11,13.51,1.9373
4347,-100,-44.0,40.0,2.75,8.0,-56.4933,82.33,14.13,1.0873
4348,-100,-44.0,40.0,2.75,8.5,-58.0667,84.92,12.07,1.1455
4350,-100,-44.0,40.0,2.75,9.5,-57.3367,77.9,17.68,1.0269
4353,-100,-44.0,40.0,3.0,1.5,-44.69,73.94,20.85,0.2538
4352,-100,-44.0,40.0,3.0,1.0,-49.5167,74.61,20.31,0.2212
4351,-100,-44.0,40.0,2.75,10.0,-55.4767,66.51,26.8,0.7486
4354,-100,-44.0,40.0,3.0,2.0,-50.03,97.38,2.1,0.8635
4355,-100,-44.0,40.0,3.0,2.5,-47.245,74.73,20.22,0.3857
4356,-100,-44.0,40.0,3.0,3.0,-48.7033,77.22,18.22,0.6092
4357,-100,-44.0,40.0,3.0,3.5,-46.5467,69.73,24.22,0.33
4358,-100,-44.0,40.0,3.0,4.0,-49.64,70.14,23.89,0.4491
4359,-100,-44.0,40.0,3.0,4.5,-46.9233,60.63,31.5,0.6827
4360,-100,-44.0,40.0,3.0,5.0,-50.7967,73.68,21.06,0.6037
4361,-100,-44.0,40.0,3.0,5.5,-52.0833,69.57,24.35,0.4641
4362,-100,-44.0,40.0,3.0,6.0,-51.1267,80.36,15.71,1.2167
4364,-100,-44.0,40.0,3.0,7.0,-49.6133,73.23,21.42,1.2773
4365,-100,-44.0,40.0,3.0,7.5,-52.2933,70.09,23.93,0.6409
4366,-100,-44.0,40.0,3.0,8.0,-53.85,81.42,14.87,1.4794
4363,-100,-44.0,40.0,3.0,6.5,-52.4167,68.68,25.05,0.4277
4367,-100,-44.0,40.0,3.0,8.5,-53.7267,73.52,21.19,1.0438
4368,-100,-44.0,40.0,3.0,9.0,-52.41,64.37,28.5,0.8312
4369,-100,-44.0,40.0,3.0,9.5,-51.5967,63.29,29.37,0.8846
4371,-100,-44.0,40.0,3.25,1.0,-41.335,72.94,21.65,0.172
4372,-100,-44.0,40.0,3.25,1.5,-45.0267,71.58,22.74,0.2769
4370,-100,-44.0,40.0,3.0,10.0,-47.8567,50.1,39.92,0.7863
4373,-100,-44.0,40.0,3.25,2.0,-47.17,69.35,24.53,0.4689
4374,-100,-44.0,40.0,3.25,2.5,-47.74,62.19,30.25,0.5513
4375,-100,-44.0,40.0,3.25,3.0,-48.3267,77.77,17.78,0.7212
4378,-100,-44.0,40.0,3.25,4.5,-48.0567,67.79,25.77,0.4103
4379,-100,-44.0,40.0,3.25,5.0,-47.48,65.56,27.55,0.5279
4377,-100,-44.0,40.0,3.25,4.0,-50.0033,73.54,21.17,0.732
4376,-100,-44.0,40.0,3.25,3.5,-43.33,57.23,34.22,0.5066
4380,-100,-44.0,40.0,3.25,5.5,-48.9967,70.08,23.94,0.6329
4381,-100,-44.0,40.0,3.25,6.0,-48.6,59.23,32.62,0.5103
4383,-100,-44.0,40.0,3.25,7.0,-47.9067,53.25,37.4,0.5974
4382,-100,-44.0,40.0,3.25,6.5,-50.9867,64.82,28.15,0.6327
4384,-100,-44.0,40.0,3.25,7.5,-46.0933,55.56,35.55,0.7545
4386,-100,-44.0,40.0,3.25,8.5,-48.7833,59.39,32.49,0.5659
4385,-100,-44.0,40.0,3.25,8.0,-48.4567,52.87,37.71,0.7418
4391,-100,-44.0,40.0,3.5,1.5,-43.2367,64.19,28.65,0.2868
4387,-100,-44.0,40.0,3.25,9.0,-50.5867,62.51,30.0,0.6916
4390,-100,-44.0,40.0,3.5,1.0,-42.22,58.96,32.83,0.3797
4389,-100,-44.0,40.0,3.25,10.0,-48.8267,52.63,37.9,0.7503
4388,-100,-44.0,40.0,3.25,9.5,-47.68,48.01,41.6,0.6719
4392,-100,-44.0,40.0,3.5,2.0,-43.5933,55.05,35.96,0.3046
4393,-100,-44.0,40.0,3.5,2.5,-43.4233,62.41,30.07,0.3725
4394,-100,-44.0,40.0,3.5,3.0,-41.9267,49.87,40.11,0.5933
4395,-100,-44.0,40.0,3.5,3.5,-44.7067,65.62,27.5,0.3799
4396,-100,-44.0,40.0,3.5,4.0,-42.8733,44.4,44.49,0.5398
4398,-100,-44.0,40.0,3.5,5.0,-41.97,45.98,43.22,0.5479
4397,-100,-44.0,40.0,3.5,4.5,-42.7933,38.48,49.22,0.4261
4399,-100,-44.0,40.0,3.5,5.5,-42.5567,44.03,44.78,0.4232
4400,-100,-44.0,40.0,3.5,6.0,-44.8733,50.9,39.28,0.5009
4403,-100,-44.0,40.0,3.5,7.5,-43.3133,48.0,41.61,0.6421
4402,-100,-44.0,40.0,3.5,7.0,-46.8267,52.09,38.33,0.7038
4401,-100,-44.0,40.0,3.5,6.5,-46.4,58.74,33.01,0.7978
4404,-100,-44.0,40.0,3.5,8.0,-43.79,38.55,49.16,0.4425
4406,-100,-44.0,40.0,3.5,9.0,-46.7,55.17,35.86,0.8909
4405,-100,-44.0,40.0,3.5,8.5,-41.61,32.71,53.83,0.5023
4407,-100,-44.0,40.0,3.5,9.5,-43.3733,36.67,50.67,0.4815
4409,-100,-44.0,40.0,3.75,1.0,-40.89,43.64,45.1,0.3092
4408,-100,-44.0,40.0,3.5,10.0,-44.4133,38.71,49.04,0.5436
4410,-100,-44.0,40.0,3.75,1.5,-41.1267,48.35,41.33,0.3645
4412,-100,-44.0,40.0,3.75,2.5,-43.24,46.78,42.58,0.1928
4411,-100,-44.0,40.0,3.75,2.0,-38.8367,34.38,52.5,0.4089
4414,-100,-44.0,40.0,3.75,3.5,-41.1733,46.13,43.1,0.3614
4413,-100,-44.0,40.0,3.75,3.0,-42.4233,46.47,42.83,0.4091
4415,-100,-44.0,40.0,3.75,4.0,-42.16,41.31,46.95,0.5455
4417,-100,-44.0,40.0,3.75,5.0,-39.73,42.68,45.86,0.2334
4416,-100,-44.0,40.0,3.75,4.5,-41.9233,38.45,49.25,0.3483
4418,-100,-44.0,40.0,3.75,5.5,-39.57,34.35,52.53,0.4725
4419,-100,-44.0,40.0,3.75,6.0,-39.7533,34.14,52.69,0.3473
4420,-100,-44.0,40.0,3.75,6.5,-38.07,26.54,58.77,0.3154
4421,-100,-44.0,40.0,3.75,7.0,-40.5733,30.75,55.4,0.4075
4422,-100,-44.0,40.0,3.75,7.5,-39.3733,31.84,54.53,0.468
4423,-100,-44.0,40.0,3.75,8.0,-41.7567,34.59,52.33,0.4513
4426,-100,-44.0,40.0,3.75,9.5,-40.6033,36.34,50.92,0.549
4424,-100,-44.0,40.0,3.75,8.5,-38.85,26.04,59.17,0.3769
4425,-100,-44.0,40.0,3.75,9.0,-43.74,35.95,51.24,0.5299
4427,-100,-44.0,40.0,3.75,10.0,-37.92,25.06,59.96,0.3719
4428,-100,-44.0,40.0,4.0,1.0,-37.4533,40.17,47.87,0.2549
4429,-100,-44.0,40.0,4.0,1.5,-37.1333,36.99,50.41,0.2727
4431,-100,-44.0,40.0,4.0,2.5,-36.24,44.14,44.69,0.226
4430,-100,-44.0,40.0,4.0,2.0,-37.83,22.74,61.81,0.2552
4432,-100,-44.0,40.0,4.0,3.0,-38.81,37.79,49.77,0.4652
